timestamp,province,district,consumption_kwh
2020-01-01 11:56:00,Cibitoke,Cibitoke_District_4,462.3572324897508
2020-01-01 05:50:00,Cankuzo,Cankuzo_District_3,556.1231181533408
2020-01-01 09:52:00,Ngozi,Ngozi_District_1,525.2815022554962
2020-01-01 21:26:00,Cibitoke,Cibitoke_District_4,400.01725024195275
2020-01-01 01:05:00,Kayanza,Kayanza_District_3,699.0238501986933
2020-01-01 12:15:00,Bujumbura,Bujumbura_District_3,672.9092136227943
2020-01-01 20:58:00,Muramvya,Muramvya_District_4,612.341423606478
2020-01-01 13:42:00,Kayanza,Kayanza_District_2,465.8296718437283
2020-01-01 08:36:00,Rumonge,Rumonge_District_5,614.3457494154496
2020-01-01 22:23:00,Mwaro,Mwaro_District_2,411.16308985380664
2020-01-01 18:44:00,Kirundo,Kirundo_District_1,401.8392286017771
2020-01-01 21:08:00,Gitega,Gitega_District_3,625.627870661385
2020-01-01 02:09:00,Ngozi,Ngozi_District_1,543.3217795181979
2020-01-01 23:48:00,Muyinga,Muyinga_District_1,325.9628924330642
2020-01-01 05:57:00,Rutana,Rutana_District_5,489.4496046138899
2020-01-01 03:34:00,Cankuzo,Cankuzo_District_4,362.0850828794021
2020-01-01 22:30:00,Gitega,Gitega_District_1,484.64989493380756
2020-01-01 21:32:00,Cankuzo,Cankuzo_District_5,557.1734842971067
2020-01-01 01:55:00,Cankuzo,Cankuzo_District_1,586.2858757960532
2020-01-01 03:30:00,Bururi,Bururi_District_5,613.2708837450294
2020-01-01 05:38:00,Ruyigi,Ruyigi_District_3,501.14580039916393
2020-01-01 02:00:00,Bururi,Bururi_District_3,492.35050878892065
2020-01-01 06:22:00,Mwaro,Mwaro_District_1,658.1143533143604
2020-01-01 06:31:00,Kayanza,Kayanza_District_1,557.3702001520587
2020-01-01 18:37:00,Ngozi,Ngozi_District_1,542.3856770279555
2020-01-01 16:44:00,Cankuzo,Cankuzo_District_3,492.1696564812385
2020-01-01 21:29:00,Cankuzo,Cankuzo_District_4,734.5077141739405
2020-01-01 05:17:00,Karusi,Karusi_District_1,301.8059284944164
2020-01-01 17:43:00,Rumonge,Rumonge_District_1,513.9806082998803
2020-01-01 04:35:00,Bujumbura,Bujumbura_District_5,666.8454670046776
2020-01-01 17:56:00,Ruyigi,Ruyigi_District_3,431.5647300801646
2020-01-01 19:20:00,Kirundo,Kirundo_District_3,480.45995864260635
2020-01-01 02:51:00,Bujumbura_Rural,Bujumbura_Rural_District_3,267.07508615508175
2020-01-01 20:18:00,Rumonge,Rumonge_District_3,515.0350452304837
2020-01-01 22:52:00,Bujumbura_Rural,Bujumbura_Rural_District_4,468.0872463848386
2020-01-01 18:36:00,Gitega,Gitega_District_2,769.1589482378407
2020-01-01 01:06:00,Karusi,Karusi_District_3,541.7570064432839
2020-01-01 14:21:00,Rumonge,Rumonge_District_5,607.3401434643206
2020-01-01 09:25:00,Kayanza,Kayanza_District_5,594.2516945685722
2020-01-01 14:02:00,Bujumbura,Bujumbura_District_2,453.4390734910201
2020-01-01 12:40:00,Bururi,Bururi_District_3,266.18571501705947
2020-01-01 20:12:00,Bururi,Bururi_District_1,513.7239663172612
2020-01-01 07:35:00,Kirundo,Kirundo_District_2,477.02622272812516
2020-01-01 11:02:00,Bujumbura,Bujumbura_District_3,481.5173279615957
2020-01-01 14:08:00,Bururi,Bururi_District_4,591.7671192138088
2020-01-01 04:41:00,Muyinga,Muyinga_District_2,571.2063490252566
2020-01-01 11:16:00,Muyinga,Muyinga_District_2,312.73204564774846
2020-01-01 22:01:00,Bubanza,Bubanza_District_1,477.33939975124633
2020-01-01 13:12:00,Mwaro,Mwaro_District_2,675.7476906429226
2020-01-01 05:08:00,Cankuzo,Cankuzo_District_4,678.2505733880129
2020-01-01 07:55:00,Cankuzo,Cankuzo_District_5,581.4320988403334
2020-01-01 20:06:00,Gitega,Gitega_District_3,429.6068265903546
2020-01-01 20:54:00,Bujumbura_Rural,Bujumbura_Rural_District_4,647.754837424914
2020-01-01 20:16:00,Bubanza,Bubanza_District_2,598.4097000769348
2020-01-01 05:23:00,Mwaro,Mwaro_District_2,416.4594662564472
2020-01-01 11:25:00,Kayanza,Kayanza_District_3,746.6443190146881
2020-01-01 03:08:00,Bujumbura_Rural,Bujumbura_Rural_District_3,424.4805271743155
2020-01-01 06:26:00,Bubanza,Bubanza_District_3,417.54077444056827
2020-01-02 00:58:00,Bujumbura,Bujumbura_District_1,550.4723866530147
2020-01-01 21:33:00,Makamba,Makamba_District_2,557.1833646985953
2020-01-01 01:55:00,Cibitoke,Cibitoke_District_2,478.20818661497617
2020-01-01 12:22:00,Rutana,Rutana_District_4,502.4189694411801
2020-01-01 19:45:00,Bujumbura_Rural,Bujumbura_Rural_District_3,329.28028141393776
2020-01-01 12:06:00,Bujumbura_Rural,Bujumbura_Rural_District_4,445.96070603251303
2020-01-01 07:58:00,Ngozi,Ngozi_District_2,593.1696170472068
2020-01-01 13:22:00,Gitega,Gitega_District_1,489.5134432709456
2020-01-01 18:04:00,Muramvya,Muramvya_District_2,470.6858809017197
2020-01-01 07:00:00,Gitega,Gitega_District_2,586.2770902717781
2020-01-01 08:40:00,Rutana,Rutana_District_2,531.3147671734848
2020-01-01 10:15:00,Kayanza,Kayanza_District_5,590.969995170441
2020-01-01 16:33:00,Kirundo,Kirundo_District_2,363.8397940949473
2020-01-01 21:37:00,Cankuzo,Cankuzo_District_5,859.8197648409013
2020-01-01 13:02:00,Bubanza,Bubanza_District_3,549.4649793706792
2020-01-01 15:04:00,Cankuzo,Cankuzo_District_1,432.29197306947185
2020-01-01 15:28:00,Kayanza,Kayanza_District_2,464.2347246087751
2020-01-01 21:07:00,Karusi,Karusi_District_3,391.1717794438951
2020-01-01 04:03:00,Cibitoke,Cibitoke_District_3,662.6557379788917
2020-01-01 13:26:00,Bujumbura_Rural,Bujumbura_Rural_District_4,588.365256679399
2020-01-01 07:43:00,Karusi,Karusi_District_3,473.61492853102857
2020-01-01 13:58:00,Kayanza,Kayanza_District_2,538.6375348378056
2020-01-01 13:51:00,Bururi,Bururi_District_3,677.989273806912
2020-01-01 19:27:00,Kayanza,Kayanza_District_5,494.1234175233441
2020-01-02 00:35:00,Rutana,Rutana_District_2,505.4260320412055
2020-01-01 16:45:00,Rutana,Rutana_District_1,500.43416204576937
2020-01-01 12:33:00,Kirundo,Kirundo_District_2,470.1790963226334
2020-01-01 13:30:00,Bururi,Bururi_District_4,612.9845257767859
2020-01-01 20:22:00,Bujumbura_Rural,Bujumbura_Rural_District_1,214.21276867850935
2020-01-01 20:39:00,Bururi,Bururi_District_3,618.8489138954213
2020-01-01 07:52:00,Rumonge,Rumonge_District_1,603.2935665808119
2020-01-01 15:36:00,Karusi,Karusi_District_1,388.5299559225291
2020-01-01 06:02:00,Ngozi,Ngozi_District_4,545.0763735536764
2020-01-01 06:39:00,Ngozi,Ngozi_District_4,416.1920836540625
2020-01-01 10:22:00,Gitega,Gitega_District_1,713.9002666562532
2020-01-01 13:17:00,Makamba,Makamba_District_3,534.9054624988678
2020-01-01 11:34:00,Cankuzo,Cankuzo_District_1,536.276837357762
2020-01-01 19:24:00,Cibitoke,Cibitoke_District_3,441.8245512475172
2020-01-01 19:39:00,Ngozi,Ngozi_District_3,435.24183084110587
2020-01-01 13:21:00,Muramvya,Muramvya_District_3,468.32015792148934
2020-01-01 18:48:00,Ngozi,Ngozi_District_1,606.3503324979011
2020-01-01 06:11:00,Makamba,Makamba_District_2,462.9119303410541
2020-01-02 00:36:00,Bujumbura,Bujumbura_District_3,592.9986502113076
2020-01-01 04:54:00,Gitega,Gitega_District_3,606.2621743357163
2020-01-01 22:53:00,Bururi,Bururi_District_3,574.356295111308
2020-01-01 12:37:00,Kayanza,Kayanza_District_4,432.4471684850434
2020-01-01 05:56:00,Bururi,Bururi_District_5,597.5324993706236
2020-01-01 06:29:00,Muramvya,Muramvya_District_4,569.8591150979305
2020-01-01 09:24:00,Bujumbura,Bujumbura_District_3,381.4149051873434
2020-01-01 06:05:00,Kirundo,Kirundo_District_2,766.5935160623523
2020-01-01 10:25:00,Bujumbura,Bujumbura_District_3,485.05928886573275
2020-01-01 02:44:00,Ruyigi,Ruyigi_District_1,415.931501552399
2020-01-01 08:20:00,Cankuzo,Cankuzo_District_4,461.910035297363
2020-01-01 13:24:00,Ruyigi,Ruyigi_District_1,634.3448028855688
2020-01-01 18:26:00,Kirundo,Kirundo_District_1,569.691008717063
2020-01-01 04:48:00,Cibitoke,Cibitoke_District_2,680.2704613669341
2020-01-02 00:11:00,Rumonge,Rumonge_District_4,547.6271344925948
2020-01-01 01:14:00,Cankuzo,Cankuzo_District_1,779.9086650358265
2020-01-02 00:27:00,Mwaro,Mwaro_District_3,670.9828241514479
2020-01-01 15:05:00,Kayanza,Kayanza_District_1,673.4906628624017
2020-01-01 07:17:00,Bujumbura_Rural,Bujumbura_Rural_District_1,627.667367809969
2020-01-01 12:08:00,Kayanza,Kayanza_District_5,583.8368349231231
2020-01-01 12:08:00,Karusi,Karusi_District_2,557.5108798680293
2020-01-01 01:11:00,Bururi,Bururi_District_5,600.3538952908118
2020-01-01 14:36:00,Ruyigi,Ruyigi_District_1,455.72120308061193
2020-01-01 17:06:00,Muramvya,Muramvya_District_2,519.6906486982466
2020-01-01 14:51:00,Bubanza,Bubanza_District_1,422.464448643506
2020-01-01 01:45:00,Kayanza,Kayanza_District_5,327.31452156876867
2020-01-02 00:05:00,Makamba,Makamba_District_3,514.63570216165
2020-01-01 08:00:00,Cankuzo,Cankuzo_District_2,571.8276538396516
2020-01-01 06:13:00,Rumonge,Rumonge_District_2,430.78919459160085
2020-01-01 22:42:00,Kayanza,Kayanza_District_3,709.8210564301959
2020-01-01 18:01:00,Gitega,Gitega_District_1,469.6536729561896
2020-01-01 19:12:00,Cibitoke,Cibitoke_District_3,514.0162472913136
2020-01-01 05:54:00,Gitega,Gitega_District_3,577.3700325475539
2020-01-01 15:00:00,Rutana,Rutana_District_4,453.8979340311333
2020-01-01 18:00:00,Mwaro,Mwaro_District_2,649.4594877996919
2020-01-01 14:14:00,Ngozi,Ngozi_District_4,613.001602647475
2020-01-01 22:55:00,Bururi,Bururi_District_2,545.8762151213797
2020-01-01 16:16:00,Rutana,Rutana_District_3,381.0044596441456
2020-01-01 08:52:00,Rutana,Rutana_District_5,578.3570424899024
2020-01-01 21:43:00,Rumonge,Rumonge_District_4,470.669631402239
2020-01-01 08:58:00,Rumonge,Rumonge_District_5,505.62064727500547
2020-01-01 08:05:00,Ngozi,Ngozi_District_1,260.22934258121563
2020-01-01 13:26:00,Cibitoke,Cibitoke_District_4,506.4052489247801
2020-01-01 03:44:00,Rumonge,Rumonge_District_1,545.3686548012184
2020-01-01 02:18:00,Ngozi,Ngozi_District_1,652.7920670807414
2020-01-01 23:32:00,Mwaro,Mwaro_District_3,573.7091439302768
2020-01-01 18:07:00,Rutana,Rutana_District_2,461.3395677152658
2020-01-01 04:27:00,Bujumbura,Bujumbura_District_2,859.7713202296957
2020-01-01 01:38:00,Bujumbura,Bujumbura_District_4,354.03258685481103
2020-01-01 05:02:00,Cankuzo,Cankuzo_District_3,209.17090225316355
2020-01-01 07:49:00,Cankuzo,Cankuzo_District_5,527.9967550199016
2020-01-01 02:21:00,Cibitoke,Cibitoke_District_2,657.0249822432364
2020-01-01 08:23:00,Kayanza,Kayanza_District_3,458.1730259843949
2020-01-01 12:32:00,Makamba,Makamba_District_3,463.41139749174783
2020-01-01 22:09:00,Cankuzo,Cankuzo_District_1,193.5758914366093
2020-01-01 16:09:00,Gitega,Gitega_District_3,618.5180500298375
2020-01-01 11:39:00,Bujumbura,Bujumbura_District_4,566.767707561056
2020-01-01 18:02:00,Kayanza,Kayanza_District_4,410.6720154210403
2020-01-01 09:25:00,Muramvya,Muramvya_District_4,275.2009552735501
2020-01-01 09:26:00,Ruyigi,Ruyigi_District_1,569.8970378702705
2020-01-01 04:36:00,Gitega,Gitega_District_3,468.0146886114238
2020-01-01 20:45:00,Bujumbura_Rural,Bujumbura_Rural_District_3,597.1058748703132
2020-01-01 10:19:00,Ngozi,Ngozi_District_2,607.7479736207478
2020-01-01 10:48:00,Cibitoke,Cibitoke_District_3,319.1856683787654
2020-01-01 04:27:00,Bururi,Bururi_District_2,441.9896317210626
2020-01-01 02:14:00,Muyinga,Muyinga_District_2,399.7381131494505
2020-01-01 16:05:00,Gitega,Gitega_District_3,444.33093984884147
2020-01-01 09:32:00,Rutana,Rutana_District_1,390.18343763490464
2020-01-01 16:57:00,Bujumbura,Bujumbura_District_2,638.9015610755409
2020-01-01 01:08:00,Bujumbura,Bujumbura_District_4,362.2391955101512
2020-01-01 23:41:00,Muramvya,Muramvya_District_4,536.8212739469475
2020-01-01 17:34:00,Kirundo,Kirundo_District_1,433.3004213321545
2020-01-01 15:39:00,Ngozi,Ngozi_District_1,465.0174619179344
2020-01-01 14:07:00,Rumonge,Rumonge_District_4,388.996378469734
2020-01-01 02:28:00,Makamba,Makamba_District_2,365.8968299591803
2020-01-01 18:06:00,Bururi,Bururi_District_3,656.3580306252132
2020-01-01 21:03:00,Rutana,Rutana_District_4,409.5904548840161
2020-01-01 05:20:00,Gitega,Gitega_District_1,506.08010928323256
2020-01-01 17:42:00,Cankuzo,Cankuzo_District_3,325.13018386213633
2020-01-01 19:37:00,Cankuzo,Cankuzo_District_4,540.1421555858635
2020-01-01 10:15:00,Rumonge,Rumonge_District_1,645.0889052111521
2020-01-01 14:01:00,Ruyigi,Ruyigi_District_3,491.6371843576106
2020-01-01 13:34:00,Bubanza,Bubanza_District_1,591.8837595821888
2020-01-01 23:31:00,Ngozi,Ngozi_District_4,554.9419398821757
2020-01-01 11:48:00,Ngozi,Ngozi_District_1,439.12504878735183
2020-01-01 16:01:00,Bururi,Bururi_District_4,599.1831948821946
2020-01-01 07:29:00,Cibitoke,Cibitoke_District_4,561.0677646131124
2020-01-02 00:38:00,Cankuzo,Cankuzo_District_1,336.73628262783865
2020-01-01 01:53:00,Rutana,Rutana_District_5,601.1959409631668
2020-01-01 07:33:00,Bujumbura,Bujumbura_District_2,654.2938108877744
2020-01-01 11:10:00,Rumonge,Rumonge_District_1,529.4986470653876
2020-01-01 14:21:00,Makamba,Makamba_District_3,417.3951560033638
2020-01-01 14:19:00,Mwaro,Mwaro_District_1,392.34100534079994
2020-01-01 23:42:00,Kayanza,Kayanza_District_4,789.4477491543851
2020-01-01 21:38:00,Muramvya,Muramvya_District_1,557.5469979232281
2020-01-01 22:46:00,Bujumbura,Bujumbura_District_5,417.12725602012006
2020-01-01 18:25:00,Bururi,Bururi_District_5,489.7962836852654
2020-01-01 22:25:00,Kayanza,Kayanza_District_4,425.2543591787453
2020-01-01 02:41:00,Rutana,Rutana_District_2,379.978853982993
2020-01-01 08:36:00,Cibitoke,Cibitoke_District_3,634.1313795444643
2020-01-01 23:34:00,Kirundo,Kirundo_District_2,543.6673336440907
2020-01-01 22:18:00,Bubanza,Bubanza_District_3,551.9519612592046
2020-01-01 12:06:00,Bujumbura,Bujumbura_District_2,679.9281316462027
2020-01-01 07:33:00,Kirundo,Kirundo_District_3,569.0007775174466
2020-01-01 21:42:00,Rutana,Rutana_District_4,465.5196548010896
2020-01-01 17:59:00,Ngozi,Ngozi_District_4,439.21544608910216
2020-01-01 13:38:00,Muramvya,Muramvya_District_3,661.7761035725422
2020-01-01 14:24:00,Muyinga,Muyinga_District_1,532.0625682291841
2020-01-01 04:44:00,Kayanza,Kayanza_District_2,708.0591728827459
2020-01-01 06:42:00,Makamba,Makamba_District_1,372.73948776289404
2020-01-01 13:38:00,Bururi,Bururi_District_1,540.7262842701597
2020-01-01 21:43:00,Cibitoke,Cibitoke_District_4,502.66958039611546
2020-01-01 12:59:00,Muramvya,Muramvya_District_2,659.1009037178736
2020-01-01 23:12:00,Ngozi,Ngozi_District_4,503.89995244384187
2020-01-01 04:13:00,Bujumbura_Rural,Bujumbura_Rural_District_1,590.8271321274578
2020-01-01 11:35:00,Makamba,Makamba_District_3,512.9491137994027
2020-01-01 22:05:00,Mwaro,Mwaro_District_4,649.6511709531692
2020-01-01 07:48:00,Rumonge,Rumonge_District_1,628.4569416459508
2020-01-01 08:24:00,Rumonge,Rumonge_District_5,204.88832272127263
2020-01-01 10:25:00,Mwaro,Mwaro_District_4,498.7458394056494
2020-01-01 19:01:00,Ruyigi,Ruyigi_District_3,812.6344362865889
2020-01-01 20:07:00,Ruyigi,Ruyigi_District_1,628.4809338505213
2020-01-01 12:02:00,Muyinga,Muyinga_District_2,551.526540904044
2020-01-01 01:18:00,Kirundo,Kirundo_District_2,532.0376508537923
2020-01-01 14:29:00,Muramvya,Muramvya_District_2,504.39181396650196
2020-01-01 12:06:00,Cibitoke,Cibitoke_District_2,323.19906965254063
2020-01-01 19:40:00,Bujumbura_Rural,Bujumbura_Rural_District_4,408.343122332005
2020-01-01 19:08:00,Rutana,Rutana_District_1,557.3450403435535
2020-01-01 14:27:00,Cibitoke,Cibitoke_District_2,539.2909961845098
2020-01-01 03:41:00,Rutana,Rutana_District_4,433.40355979091646
2020-01-01 08:09:00,Bururi,Bururi_District_5,618.8998652886753
2020-01-01 20:55:00,Muramvya,Muramvya_District_1,678.8248552063955
2020-01-01 18:49:00,Rumonge,Rumonge_District_4,410.67969115546816
2020-01-01 21:08:00,Ngozi,Ngozi_District_4,463.10516156810365
2020-01-01 22:03:00,Cibitoke,Cibitoke_District_4,642.7206490972097
2020-01-01 09:39:00,Bujumbura,Bujumbura_District_2,648.5396424866091
2020-01-01 10:04:00,Muramvya,Muramvya_District_4,531.0431335750114
2020-01-01 22:11:00,Makamba,Makamba_District_1,641.492991406772
2020-01-01 05:39:00,Bujumbura,Bujumbura_District_1,395.3828686629558
2020-01-01 17:31:00,Cibitoke,Cibitoke_District_3,440.0069897241558
2020-01-01 06:42:00,Cankuzo,Cankuzo_District_1,539.8910992542845
2020-01-01 09:20:00,Kirundo,Kirundo_District_1,385.4906277699099
2020-01-01 13:45:00,Makamba,Makamba_District_2,446.7861421310952
2020-01-01 23:25:00,Kayanza,Kayanza_District_3,325.6259871045856
2020-01-01 17:06:00,Bubanza,Bubanza_District_3,737.8618702694336
2020-01-01 21:06:00,Makamba,Makamba_District_3,613.2685483819885
2020-01-01 19:24:00,Makamba,Makamba_District_1,555.5737537403583
2020-01-01 18:55:00,Muramvya,Muramvya_District_2,462.767369431289
2020-01-01 01:39:00,Gitega,Gitega_District_3,476.6615494823591
2020-01-01 02:35:00,Gitega,Gitega_District_1,651.4917277585191
2020-01-01 15:24:00,Ngozi,Ngozi_District_1,487.46477924801303
2020-01-01 11:57:00,Mwaro,Mwaro_District_4,539.8766060870216
2020-01-01 21:15:00,Bururi,Bururi_District_4,468.24007131386816
2020-01-01 22:31:00,Muramvya,Muramvya_District_3,470.90606753790297
2020-01-01 22:38:00,Kayanza,Kayanza_District_5,435.0467412048837
2020-01-01 01:21:00,Gitega,Gitega_District_3,557.2377958926454
2020-01-01 10:09:00,Bururi,Bururi_District_2,503.06267009879576
2020-01-01 10:36:00,Bujumbura,Bujumbura_District_5,513.4724803024441
2020-01-01 06:29:00,Bujumbura,Bujumbura_District_5,467.6255180713523
2020-01-01 11:32:00,Kirundo,Kirundo_District_4,660.690641943804
2020-01-01 04:16:00,Ngozi,Ngozi_District_2,491.65585169896394
2020-01-02 00:03:00,Cankuzo,Cankuzo_District_4,601.7348389503431
2020-01-01 14:39:00,Cankuzo,Cankuzo_District_3,433.71388178910746
2020-01-01 11:22:00,Rumonge,Rumonge_District_3,619.1906721557839
2020-01-01 03:58:00,Cankuzo,Cankuzo_District_4,631.9373894043231
2020-01-01 15:50:00,Muyinga,Muyinga_District_3,480.39681480150114
2020-01-01 23:18:00,Bururi,Bururi_District_4,526.956078016988
2020-01-01 16:45:00,Ngozi,Ngozi_District_1,422.39637061208873
2020-01-01 11:37:00,Kirundo,Kirundo_District_4,584.1176709070654
2020-01-01 19:12:00,Kayanza,Kayanza_District_3,497.93696899021535
2020-01-01 05:31:00,Mwaro,Mwaro_District_2,515.4391889887709
2020-01-01 11:20:00,Mwaro,Mwaro_District_2,427.79830559090476
2020-01-01 09:20:00,Cibitoke,Cibitoke_District_1,503.93725480816005
2020-01-01 15:37:00,Rumonge,Rumonge_District_4,646.3215700150399
2020-01-01 21:17:00,Cankuzo,Cankuzo_District_4,458.9655308308921
2020-01-01 14:52:00,Bujumbura,Bujumbura_District_4,433.2088807202958
2020-01-01 20:35:00,Rumonge,Rumonge_District_1,420.49806282828274
2020-01-01 08:22:00,Bujumbura_Rural,Bujumbura_Rural_District_3,458.50481286579077
2020-01-01 11:56:00,Bururi,Bururi_District_2,413.45430591357353
2020-01-01 10:50:00,Rutana,Rutana_District_1,571.999326631381
2020-01-01 03:59:00,Bururi,Bururi_District_2,440.3289635875641
2020-01-02 00:31:00,Bujumbura_Rural,Bujumbura_Rural_District_2,450.97326357599496
2020-01-01 22:42:00,Ruyigi,Ruyigi_District_2,536.5995244144912
2020-01-01 16:01:00,Rumonge,Rumonge_District_1,659.7128140790065
2020-01-01 09:17:00,Bujumbura,Bujumbura_District_3,612.6668554071823
2020-01-01 12:42:00,Rutana,Rutana_District_3,720.7970645022518
2020-01-01 02:05:00,Cankuzo,Cankuzo_District_3,281.9503615304641
2020-01-01 06:42:00,Bujumbura,Bujumbura_District_2,299.68424231426343
2020-01-01 13:27:00,Mwaro,Mwaro_District_4,356.06835042885075
2020-01-01 10:32:00,Kayanza,Kayanza_District_5,485.7583403335192
2020-01-01 05:51:00,Bururi,Bururi_District_2,613.6389942773384
2020-01-01 02:52:00,Kirundo,Kirundo_District_2,396.9153267127172
2020-01-01 17:35:00,Cankuzo,Cankuzo_District_3,630.1090481041589
2020-01-01 07:31:00,Bujumbura,Bujumbura_District_5,389.64520257767487
2020-01-01 13:49:00,Rutana,Rutana_District_2,500.568241767577
2020-01-01 02:37:00,Bujumbura_Rural,Bujumbura_Rural_District_4,660.2056889040913
2020-01-01 04:20:00,Kayanza,Kayanza_District_3,562.4631031789014
2020-01-01 15:07:00,Rumonge,Rumonge_District_4,553.0222611590752
2020-01-02 00:16:00,Rumonge,Rumonge_District_5,499.0358755853192
2020-01-01 21:56:00,Ruyigi,Ruyigi_District_2,587.4607714750013
2020-01-01 15:29:00,Kirundo,Kirundo_District_2,410.1846386959604
2020-01-02 00:52:00,Ngozi,Ngozi_District_2,721.6791180104372
2020-01-01 05:43:00,Rumonge,Rumonge_District_2,574.9080773345694
2020-01-01 12:04:00,Cankuzo,Cankuzo_District_1,440.190204742239
2020-01-01 12:50:00,Cankuzo,Cankuzo_District_1,447.2160129083003
2020-01-01 09:56:00,Ngozi,Ngozi_District_3,658.6287092393771
2020-01-01 07:39:00,Cibitoke,Cibitoke_District_1,527.7040035475696
2020-01-01 18:18:00,Mwaro,Mwaro_District_3,614.5984578992732
2020-01-01 12:11:00,Kayanza,Kayanza_District_2,484.1594173482351
2020-01-01 06:19:00,Bujumbura,Bujumbura_District_2,489.1178428263585
2020-01-01 14:10:00,Rutana,Rutana_District_4,607.7873560638495
2020-01-01 11:44:00,Bujumbura,Bujumbura_District_5,515.3355157781134
2020-01-01 22:09:00,Rumonge,Rumonge_District_3,359.27181215915374
2020-01-01 12:44:00,Rutana,Rutana_District_4,426.0734580496366
2020-01-01 03:28:00,Makamba,Makamba_District_3,229.79174583922853
2020-01-01 05:53:00,Cankuzo,Cankuzo_District_4,504.6912127747683
2020-01-01 09:53:00,Cibitoke,Cibitoke_District_1,264.34257794420483
2020-01-01 09:12:00,Kirundo,Kirundo_District_3,498.08062757423784
2020-01-01 06:58:00,Makamba,Makamba_District_1,448.9392852134209
2020-01-01 20:16:00,Bujumbura_Rural,Bujumbura_Rural_District_4,371.43352111584824
2020-01-01 21:16:00,Bururi,Bururi_District_3,431.4047998195178
2020-01-01 22:37:00,Muyinga,Muyinga_District_2,574.2319016528676
2020-01-01 02:59:00,Rumonge,Rumonge_District_5,518.3618065280239
2020-01-01 16:10:00,Kayanza,Kayanza_District_4,382.552982769797
2020-01-01 15:59:00,Mwaro,Mwaro_District_2,601.7010358627292
2020-01-01 04:45:00,Ngozi,Ngozi_District_4,483.279495571214
2020-01-01 04:31:00,Kayanza,Kayanza_District_5,365.07291978622715
2020-01-01 11:34:00,Ngozi,Ngozi_District_2,596.6543607989547
2020-01-01 14:57:00,Bujumbura,Bujumbura_District_2,507.2635905367373
2020-01-01 08:21:00,Cankuzo,Cankuzo_District_4,525.3789730573886
2020-01-01 02:54:00,Bujumbura,Bujumbura_District_4,432.6787587616679
2020-01-01 20:42:00,Bururi,Bururi_District_3,577.5221535533117
2020-01-01 19:23:00,Cibitoke,Cibitoke_District_2,438.5032061512786
2020-01-02 00:18:00,Ruyigi,Ruyigi_District_2,755.6549330071571
2020-01-01 17:36:00,Ruyigi,Ruyigi_District_1,507.84181259546386
2020-01-01 08:19:00,Rutana,Rutana_District_2,310.7044092321239
2020-01-01 12:03:00,Ruyigi,Ruyigi_District_1,444.10614875328037
2020-01-01 07:43:00,Mwaro,Mwaro_District_3,380.0891564448511
2020-01-01 07:59:00,Kayanza,Kayanza_District_2,473.200811627213
2020-01-01 02:36:00,Ngozi,Ngozi_District_4,437.55245126992116
2020-01-01 23:46:00,Ngozi,Ngozi_District_1,502.4966247621686
2020-01-01 20:24:00,Kirundo,Kirundo_District_3,609.5224436831832
2020-01-01 19:01:00,Bururi,Bururi_District_5,477.7413073718512
2020-01-01 10:57:00,Mwaro,Mwaro_District_2,463.35108823274027
2020-01-01 11:28:00,Gitega,Gitega_District_3,487.5411784863623
2020-01-01 04:36:00,Kayanza,Kayanza_District_5,599.1234722575397
2020-01-01 14:33:00,Kirundo,Kirundo_District_1,517.6690864320883
2020-01-01 22:29:00,Ruyigi,Ruyigi_District_3,399.16375150947954
2020-01-01 02:38:00,Karusi,Karusi_District_1,371.2578677582944
2020-01-01 16:56:00,Bururi,Bururi_District_3,465.23706464894576
2020-01-01 03:45:00,Muyinga,Muyinga_District_3,664.7737955021397
2020-01-01 17:45:00,Cankuzo,Cankuzo_District_3,558.0149588465354
2020-01-01 09:07:00,Kayanza,Kayanza_District_2,561.5599303805542
2020-01-01 12:20:00,Muramvya,Muramvya_District_4,298.29305440870064
2020-01-01 17:52:00,Rumonge,Rumonge_District_3,578.330944350934
2020-01-02 00:47:00,Ruyigi,Ruyigi_District_1,556.0286728856911
2020-01-01 23:19:00,Muyinga,Muyinga_District_1,373.29925607000814
2020-01-01 22:23:00,Cibitoke,Cibitoke_District_1,341.42460897251635
2020-01-01 19:31:00,Bujumbura_Rural,Bujumbura_Rural_District_2,584.5201605609541
2020-01-01 08:19:00,Rutana,Rutana_District_2,693.097952275738
2020-01-01 15:01:00,Karusi,Karusi_District_2,357.3282779993188
2020-01-01 12:48:00,Bujumbura,Bujumbura_District_2,421.9745471146027
2020-01-01 17:02:00,Rutana,Rutana_District_1,553.7640663357233
2020-01-01 13:44:00,Kayanza,Kayanza_District_5,368.1888843194079
2020-01-01 22:45:00,Bujumbura,Bujumbura_District_4,474.41588093691007
2020-01-01 08:06:00,Kayanza,Kayanza_District_1,443.1045148797902
2020-01-01 04:53:00,Kayanza,Kayanza_District_3,465.57792569556227
2020-01-01 01:32:00,Bubanza,Bubanza_District_1,381.1375567741442
2020-01-01 13:36:00,Cankuzo,Cankuzo_District_2,234.03937741118477
2020-01-01 17:12:00,Bujumbura,Bujumbura_District_4,569.8603204121691
2020-01-01 08:53:00,Kayanza,Kayanza_District_3,644.8563303225976
2020-01-01 19:07:00,Rutana,Rutana_District_4,722.8597118725114
2020-01-01 22:18:00,Ngozi,Ngozi_District_2,386.1301508509564
